timestamp,cpu_usage,memory_usage,process_name,pid,process_cpu,process_memory
1751954124,7.2,79.8,WmiPrvSE.exe,18728,1.9,0.08696918204952213
1751954124,7.2,79.8,Spotify.exe,25136,1.4,1.6482062727127176
1751954124,7.2,79.8,audiodg.exe,27064,4.3,0.12462519329843925
1751954124,7.2,79.8,Code.exe,27800,2.6,1.760908271697916
1751954124,7.2,79.8,msedgewebview2.exe,28996,23.1,0.29341215701468365
1751954124,7.2,79.8,msedgewebview2.exe,29216,4.1,0.4706396781656565
1751954130,13.7,79.8,System Idle Process,0,672.2,4.836995664600786e-05
1751954130,13.7,79.8,System,4,5.8,0.04916806093066699
1751954130,13.7,79.8,mysqld.exe,1044,1.2,0.023217579190083774
1751954130,13.7,79.8,svchost.exe,1940,2.2,0.07915743405119187
1751954130,13.7,79.8,svchost.exe,2192,1.0,0.04931317080060501
1751954130,13.7,79.8,MsMpEng.exe,5904,3.8,1.7298789445095022
1751954130,13.7,79.8,Code.exe,6032,4.6,1.144433174244546
1751954130,13.7,79.8,ChatGPT.exe,15708,1.7,1.008465226112618
1751954130,13.7,79.8,python.exe,16452,7.5,0.48096666390957915
1751954130,13.7,79.8,explorer.exe,18404,8.6,2.408799655992868
1751954130,13.7,79.8,dwm.exe,18536,26.0,1.175148096714761
1751954130,13.7,79.8,WmiPrvSE.exe,18728,1.2,0.08355910010597857
1751954130,13.7,79.8,Code.exe,18856,1.4,0.9750174010919034
1751954130,13.7,79.8,WUDFHost.exe,20944,2.2,0.03990521423295649
1751954130,13.7,79.8,Spotify.exe,25136,3.1,1.649633186433775
1751954130,13.7,79.8,Spotify.exe,25920,2.4,2.4996142495957483
1751954130,13.7,79.8,audiodg.exe,27064,3.8,0.12467356325508525
1751954130,13.7,79.8,Code.exe,27800,5.8,1.7882856671595566
1751954130,13.7,79.8,msedgewebview2.exe,28996,18.8,0.29396841151611275
1751954130,13.7,79.8,msedgewebview2.exe,29216,3.8,0.47233262664826675
1751954137,19.6,79.1,System Idle Process,0,698.8,4.836995664600786e-05
1751954137,19.6,79.1,System,4,4.1,0.04916806093066699
1751954137,19.6,79.1,WhatsApp.exe,1748,1.2,1.6032463980102534
1751954137,19.6,79.1,MemCompression,3644,4.3,4.622015392287604
1751954137,19.6,79.1,MsMpEng.exe,5904,3.8,1.7363847036783902
1751954137,19.6,79.1,Code.exe,6032,2.6,1.1372986056392598
1751954137,19.6,79.1,EXCEL.EXE,15444,1.4,1.5217188360834073
1751954137,19.6,79.1,ChatGPT.exe,15708,1.7,1.0084168561559719
1751954137,19.6,79.1,python.exe,16452,7.7,0.4810634038228711
1751954137,19.6,79.1,chrome.exe,16732,14.2,1.2258639962581002
1751954137,19.6,79.1,explorer.exe,18404,1.7,2.4086545461229303
1751954137,19.6,79.1,dwm.exe,18536,16.3,1.170504580876744
1751954137,19.6,79.1,Spotify.exe,25136,1.2,1.6366700380526449
1751954137,19.6,79.1,Code.exe,27800,4.1,1.7306528638158383
1751954137,19.6,79.1,msedgewebview2.exe,28996,23.3,0.2948632557140639
1751954137,19.6,79.1,msedgewebview2.exe,29216,2.9,0.4735660605427399
1751954143,13.1,79.2,System Idle Process,0,689.5,4.836995664600786e-05
1751954143,13.1,79.2,System,4,6.5,0.04916806093066699
1751954143,13.1,79.2,MsMpEng.exe,5904,4.6,1.7530723387212628
1751954143,13.1,79.2,Code.exe,6032,1.4,1.170939910486558
1751954143,13.1,79.2,EXCEL.EXE,15444,1.9,1.5222509056065134
1751954143,13.1,79.2,ChatGPT.exe,15708,2.4,1.0084410411342948
1751954143,13.1,79.2,python.exe,16452,7.5,0.48111177377951714
1751954143,13.1,79.2,explorer.exe,18404,1.7,2.4086545461229303
1751954143,13.1,79.2,dwm.exe,18536,15.7,1.169222777025625
1751954143,13.1,79.2,Spotify.exe,25136,1.7,1.636742592987614
1751954143,13.1,79.2,Code.exe,27800,1.7,1.7333857663663375
1751954143,13.1,79.2,msedgewebview2.exe,28996,23.1,0.2949599956273559
1751954143,13.1,79.2,msedgewebview2.exe,29216,4.8,0.4764440729631774
1751954150,8.7,79.1,System Idle Process,0,701.7,4.836995664600786e-05
1751954150,8.7,79.1,System,4,6.3,0.04916806093066699
1751954150,8.7,79.1,MsMpEng.exe,5904,4.6,1.7252112436931624
1751954150,8.7,79.1,Code.exe,6032,1.2,1.1543973853136236
1751954150,8.7,79.1,ChatGPT.exe,15708,1.4,1.0084410411342948
1751954150,8.7,79.1,python.exe,16452,7.7,0.48123269867113216
1751954150,8.7,79.1,explorer.exe,18404,1.2,2.4088722109278375
1751954150,8.7,79.1,dwm.exe,18536,15.9,1.169198592047302
1751954150,8.7,79.1,WmiPrvSE.exe,18728,1.0,0.08723521681107517
1751954150,8.7,79.1,Spotify.exe,25136,1.0,1.6366700380526449
1751954150,8.7,79.1,msedge.exe,25820,8.0,0.793847728474281
1751954150,8.7,79.1,Code.exe,27800,1.0,1.734861050044041
1751954150,8.7,79.1,msedgewebview2.exe,28996,23.1,0.295467880172139
1751954150,8.7,79.1,msedgewebview2.exe,29216,4.3,0.48841563723306436
1751954156,5.7,79.2,System Idle Process,0,719.6,4.836995664600786e-05
1751954156,5.7,79.2,System,4,5.3,0.04916806093066699
1751954156,5.7,79.2,mysqld.exe,1044,1.0,0.023217579190083774
1751954156,5.7,79.2,MsMpEng.exe,5904,3.8,1.730435199010931
1751954156,5.7,79.2,Code.exe,6032,1.0,1.1780502941135214
1751954156,5.7,79.2,Code.exe,12184,1.0,1.6423293229802276
1751954156,5.7,79.2,ChatGPT.exe,15708,2.9,1.0084410411342948
1751954156,5.7,79.2,python.exe,16452,7.5,0.48086992399628714
1751954156,5.7,79.2,explorer.exe,18404,1.4,2.4088963959061602
1751954156,5.7,79.2,dwm.exe,18536,14.7,1.169319516938917
1751954156,5.7,79.2,WmiPrvSE.exe,18728,1.0,0.08723521681107517
1751954156,5.7,79.2,Code.exe,27800,1.4,1.741487734104544
1751954156,5.7,79.2,msedgewebview2.exe,28996,21.2,0.29154991368381233
1751954156,5.7,79.2,msedgewebview2.exe,29216,3.1,0.4894314063226305
1751954163,13.7,79.3,System Idle Process,0,711.8,4.836995664600786e-05
1751954163,13.7,79.3,System,4,3.9,0.04916806093066699
1751954163,13.7,79.3,MsMpEng.exe,5904,6.0,1.746977724183866
1751954163,13.7,79.3,Code.exe,6032,1.4,1.1548327149234376
1751954163,13.7,79.3,ChatGPT.exe,15708,1.7,1.0084410411342948
1751954163,13.7,79.3,python.exe,16452,7.7,0.4808941089746101
1751954163,13.7,79.3,explorer.exe,18404,1.2,2.4086545461229303
1751954163,13.7,79.3,dwm.exe,18536,14.2,1.169246962003948
1751954163,13.7,79.3,WmiPrvSE.exe,18728,1.4,0.08704173698449114
1751954163,13.7,79.3,msedgewebview2.exe,28996,23.6,0.2918159484453654
1751954163,13.7,79.3,msedgewebview2.exe,29216,3.4,0.4941474770956163
1751954169,10.3,79.3,System Idle Process,0,708.6,4.836995664600786e-05
1751954169,10.3,79.3,System,4,5.8,0.04916806093066699
1751954169,10.3,79.3,svchost.exe,2708,1.0,0.05603659477440011
1751954169,10.3,79.3,MsMpEng.exe,5904,5.0,1.747388868815357
1751954169,10.3,79.3,Code.exe,6032,1.7,1.1546150501185306
1751954169,10.3,79.3,ChatGPT.exe,15708,1.2,1.0079331565895118
1751954169,10.3,79.3,python.exe,16452,7.5,0.4809182939529332
1751954169,10.3,79.3,chrome.exe,17508,1.0,1.526580016726331
1751954169,10.3,79.3,explorer.exe,18404,1.9,2.408533621231315
1751954169,10.3,79.3,dwm.exe,18536,15.4,1.169319516938917
1751954169,10.3,79.3,Code.exe,27800,1.4,1.748477192839892
1751954169,10.3,79.3,msedgewebview2.exe,28996,23.9,0.29208198320691847
1751954169,10.3,79.3,msedgewebview2.exe,29216,3.6,0.4952358011201514
1751954176,7.6,79.3,System Idle Process,0,713.8,4.836995664600786e-05
1751954176,7.6,79.3,System,4,5.3,0.04916806093066699
1751954176,7.6,79.3,WhatsApp.exe,1748,1.0,1.6028352533787624
1751954176,7.6,79.3,MsMpEng.exe,5904,5.1,1.7260819029127905
1751954176,7.6,79.3,Code.exe,6032,1.2,1.15807350201872
1751954176,7.6,79.3,ChatGPT.exe,15708,1.2,1.0084410411342948
1751954176,7.6,79.3,python.exe,16452,7.2,0.48096666390957915
1751954176,7.6,79.3,explorer.exe,18404,1.0,2.4085819911879613
1751954176,7.6,79.3,dwm.exe,18536,15.9,1.169271146982271
1751954176,7.6,79.3,WmiPrvSE.exe,18728,1.0,0.08733195672436718
1751954176,7.6,79.3,Code.exe,27800,1.2,1.754184847724121
1751954176,7.6,79.3,msedgewebview2.exe,28996,25.8,0.2922029080985335
1751954176,7.6,79.3,msedgewebview2.exe,29216,3.1,0.4962032002530716
1751954182,7.8,79.3,System Idle Process,0,706.3,4.836995664600786e-05
1751954182,7.8,79.3,System,4,4.6,0.04916806093066699
1751954182,7.8,79.3,svchost.exe,1940,1.0,0.07896395422460784
1751954182,7.8,79.3,MsMpEng.exe,5904,3.8,1.7274362616988788
1751954182,7.8,79.3,ChatGPT.exe,15708,1.4,1.0082717462860338
1751954182,7.8,79.3,python.exe,16452,7.5,0.48096666390957915
1751954182,7.8,79.3,explorer.exe,18404,1.7,2.4081466615781473
1751954182,7.8,79.3,dwm.exe,18536,15.6,1.169198592047302
1751954182,7.8,79.3,Code.exe,18856,2.4,0.9740983719156292
1751954182,7.8,79.3,Code.exe,27800,3.8,1.7701227484389805
1751954182,7.8,79.3,msedgewebview2.exe,28996,23.2,0.29268660766499355
1751954182,7.8,79.3,msedgewebview2.exe,29216,5.7,0.5809231793185544
1751954189,7.4,79.3,System Idle Process,0,713.6,4.836995664600786e-05
1751954189,7.4,79.3,System,4,4.5,0.04916806093066699
1751954189,7.4,79.3,MsMpEng.exe,5904,5.7,1.7347159401741026
1751954189,7.4,79.3,grafana.exe,7940,1.0,0.5378013629686383
1751954189,7.4,79.3,ChatGPT.exe,15708,2.2,1.008295931264357
1751954189,7.4,79.3,python.exe,16452,8.1,0.4809908488879021
1751954189,7.4,79.3,explorer.exe,18404,1.9,2.4083159564264083
1751954189,7.4,79.3,dwm.exe,18536,14.4,1.169271146982271
1751954189,7.4,79.3,WmiPrvSE.exe,18728,1.0,0.08750125157262822
1751954189,7.4,79.3,Spotify.exe,25136,1.4,1.6366216680959988
1751954189,7.4,79.3,Code.exe,27800,1.0,1.7632300296169245
1751954189,7.4,79.3,msedgewebview2.exe,28996,19.0,0.2922512780551795
1751954189,7.4,79.3,msedgewebview2.exe,29216,5.5,0.5978526641446571
1751954195,10.0,79.3,System Idle Process,0,707.9,4.836995664600786e-05
1751954195,10.0,79.3,System,4,6.5,0.04916806093066699
1751954195,10.0,79.3,mysqld.exe,1044,1.2,0.023217579190083774
1751954195,10.0,79.3,WhatsApp.exe,1748,1.2,1.605834190690815
1751954195,10.0,79.3,svchost.exe,2708,1.2,0.05586729992613907
1751954195,10.0,79.3,svchost.exe,4632,1.0,0.08660640737467706
1751954195,10.0,79.3,MsMpEng.exe,5904,5.3,1.7411007744513758
1751954195,10.0,79.3,Code.exe,6032,1.7,1.1547117900318224
1751954195,10.0,79.3,Code.exe,15620,1.0,0.7090068245171832
1751954195,10.0,79.3,ChatGPT.exe,15708,1.7,1.008295931264357
1751954195,10.0,79.3,python.exe,16452,7.5,0.4809908488879021
1751954195,10.0,79.3,dwm.exe,18536,14.0,1.169198592047302
1751954195,10.0,79.3,Spotify.exe,25136,1.2,1.6366700380526449
1751954195,10.0,79.3,Code.exe,27800,1.0,1.7685749098263082
1751954195,10.0,79.3,msedgewebview2.exe,28996,22.7,0.2926624226866706
1751954195,10.0,79.3,msedgewebview2.exe,29216,4.1,0.5989893581258383
1751954202,12.2,79.3,System Idle Process,0,701.5,4.836995664600786e-05
1751954202,12.2,79.3,System,4,5.8,0.04916806093066699
1751954202,12.2,79.3,svchost.exe,2192,1.2,0.0480071819711628
1751954202,12.2,79.3,MsMpEng.exe,5904,4.8,1.7486223027098302
